451 1370.475200 7.373E-77 9.828E-08.05000.00124353.88360.750.000000              6              6                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1373.603900 1.188E-37 5.407E-08.05000.001 5813.92170.750.000000              1              1                    S  5q     350200 1 1 0 1 0 0    45.0   33.0
451 1389.776000 7.395E-55 7.963E-08.05000.00113839.11330.750.000000              3              3                    S  6q     350200 1 1 0 1 0 0    17.0   13.0
451 1403.181300 3.510E-46 7.375E-09.05000.001 9523.79160.750.000000              1              0                    O 13q     350200 1 1 0 1 0 0    69.0   81.0
451 1422.059800 7.652E-85 1.156E-07.05000.00128190.03060.750.000000              7              7                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 1422.616700 3.222E-63 2.936E-08.05000.00117833.76470.750.000000              4              3                    O 11q     350200 1 1 0 1 0 0    57.0   69.0
451 1447.280900 4.624E-29 5.872E-08.05000.001 1740.18960.750.000000              0              0                    S  5q     350200 1 1 0 1 0 0    45.0   33.0
451 1447.670400 1.337E-62 1.117E-07.05000.00117808.71100.750.000000              4              4                    S  7q     350200 1 1 0 1 0 0    57.0   45.0
451 1466.954800 1.199E-77 1.376E-07.05000.00125013.57150.750.000000              6              6                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 1467.701900 2.249E-68 3.926E-08.05000.00120074.41780.750.000000              5              4                    O 10q     350200 1 1 0 1 0 0    17.0   21.0
451 1470.986300 2.742E-47 9.253E-08.05000.00110261.12850.750.000000              2              2                    S  6q     350200 1 1 0 1 0 0    17.0   13.0
451 1474.102800 7.524E-71 1.345E-07.05000.00121542.11970.750.000000              5              5                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1475.672500 1.220E-51 1.832E-08.05000.00112031.60910.750.000000              2              1                    O 12q     350200 1 1 0 1 0 0    21.0   25.0
451 1481.724200 4.509E-86 3.253E-08.05000.00128284.69500.750.000000              9              8                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 1484.121200 9.388E-86 1.391E-07.05000.00128884.04040.750.000000              7              7                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 1499.735400 1.720E-72 4.661E-08.05000.00122251.10950.750.000000              6              5                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 1511.369500 2.360E-81 4.393E-08.05000.00126370.30020.750.000000              8              7                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 1515.626000 1.853E-77 4.877E-08.05000.00124353.88360.750.000000              7              6                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 1538.298600 1.423E-55 1.359E-07.05000.00114495.44310.750.000000              3              3                    S  7q     350200 1 1 0 1 0 0    57.0   45.0
451 1540.203300 3.414E-56 3.239E-08.05000.00114493.53840.750.000000              3              2                    O 11q     350200 1 1 0 1 0 0    57.0   69.0
451 1551.889300 1.614E-79 1.810E-07.05000.00125724.35880.750.000000              6              6                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 1553.193500 3.009E-39 1.042E-07.05000.001 6454.38870.750.000000              1              1                    S  6q     350200 1 1 0 1 0 0    17.0   13.0
451 1575.196100 2.254E-64 1.735E-07.05000.00118499.22170.750.000000              4              4                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1579.2892004.814E-100 3.086E-11.05000.00333824.79000.750.000000              2              0                    O 30q     350200 1 1 0 1 0 0    57.0   61.0
451 1580.562800 9.784E-72 1.920E-07.05000.00122251.10950.750.000000              5              5                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 1585.136100 5.516E-44 1.259E-08.05000.001 8298.60140.750.000000              1              0                    O 12q     350200 1 1 0 1 0 0    21.0   25.0
451 1595.163500 1.149E-61 4.807E-08.05000.00116904.05820.750.000000              4              3                    O 10q     350200 1 1 0 1 0 0    17.0   21.0
451 1625.110100 1.506E-80 2.256E-07.05000.00126480.52630.750.000000              6              6                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 1629.098500 4.416E-48 1.594E-07.05000.00110955.61770.750.000000              2              2                    S  7q     350200 1 1 0 1 0 0    57.0   45.0
451 1631.194200 8.674E-85 4.582E-08.05000.00127881.66970.750.000000              9              8                    O  5q     350200 1 1 0 1 0 0    21.0   33.0
451 1637.046000 9.985E-31 1.140E-07.05000.001 2414.89700.750.000000              0              0                    S  6q     350200 1 1 0 1 0 0    17.0   13.0
451 1638.509500 4.063E-66 6.261E-08.05000.00119256.38140.750.000000              5              4                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 1651.469100 2.586E-98 1.779E-10.05000.00333332.27960.750.000000              3              1                    O 28q     350200 1 1 0 1 0 0    53.0   57.0
451 1657.743300 9.340E-49 3.036E-08.05000.00110926.97290.750.000000              2              1                    O 11q     350200 1 1 0 1 0 0    57.0   69.0
451 1667.637900 1.958E-71 7.233E-08.05000.00121542.11970.750.000000              6              5                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 1668.939400 8.812E-81 6.427E-08.05000.00125869.50960.750.000000              8              7                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 1675.168900 1.965E-57 2.135E-07.05000.00115228.88930.750.000000              3              3                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1675.373700 1.029E-73 2.581E-07.05000.00123016.22250.750.000000              5              5                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 1679.215200 1.085E-75 7.362E-08.05000.00123750.84490.750.000000              7              6                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 1686.520800 1.242E-82 2.677E-07.05000.00127276.24810.750.000000              6              6                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
